Product Key,Order Date Key,Reseller Key,Employee Key,Promotion Key,Unit Price,Product Standard Cost,Total Product Cost,Sales Amount,Tax Amt,Freight
459,20191005,442,291,1,53.99,37.12,148.48,215.98,17.28,5.40
469,20191005,442,291,1,22.79,15.67,62.68,91.18,7.29,2.28
230,20191005,442,291,1,28.84,29.08,29.08,28.84,2.31,0.72
462,20191005,442,291,1,14.13,9.71,48.57,70.64,5.65,1.77
470,20191005,442,291,1,22.79,15.67,31.34,45.59,3.65,1.14
420,20191005,442,291,1,141.62,104.80,209.59,283.23,22.66,7.08
335,20191005,227,291,1,469.79,486.71,4867.07,4697.94,375.84,117.45
271,20191005,227,291,1,202.33,187.16,374.31,404.66,32.37,10.12
333,20191005,227,291,1,469.79,486.71,4867.07,4697.94,375.84,117.45
339,20191005,227,291,1,469.79,486.71,3406.95,3288.56,263.08,82.21
385,20191005,227,291,1,600.26,605.65,605.65,600.26,48.02,15.01
242,20191005,227,291,1,780.82,722.26,2166.77,2342.45,187.40,58.56
375,20191005,227,291,1,1308.94,1320.68,2641.37,2617.88,209.43,65.45
343,20191005,227,291,2,454.13,486.71,5353.77,4895.57,391.65,122.39
325,20191005,227,291,1,469.79,486.71,2920.24,2818.76,225.50,70.47
273,20191005,227,291,1,202.33,187.16,187.16,202.33,16.19,5.06
461,20191005,227,291,1,53.99,37.12,37.12,53.99,4.32,1.35
435,20191005,227,291,1,324.45,300.12,900.36,973.36,77.87,24.33
370,20191005,227,291,1,1466.01,1518.79,7593.93,7330.05,586.40,183.25
373,20191005,227,291,1,1308.94,1320.68,6603.42,6544.69,523.58,163.62
331,20191005,227,291,1,469.79,486.71,1946.83,1879.18,150.33,46.98
417,20191005,227,291,1,324.45,300.12,1500.59,1622.26,129.78,40.56
383,20191005,227,291,1,600.26,605.65,605.65,600.26,48.02,15.01
377,20191005,227,291,1,1308.94,1320.68,2641.37,2617.88,209.43,65.45
407,20191005,227,291,1,65.60,48.55,48.55,65.60,5.25,1.64
327,20191005,227,291,3,430.64,486.71,8760.72,7364.02,589.12,184.10
369,20191005,227,291,1,1466.01,1518.79,4556.36,4398.03,351.84,109.95
415,20191005,227,291,1,198.04,146.55,293.09,396.07,31.69,9.90
323,20191005,227,291,1,469.79,486.71,2433.53,2348.97,187.92,58.72
286,20191005,227,291,1,183.94,170.14,680.57,735.75,58.86,18.39
433,20191005,227,291,1,324.45,300.12,1200.48,1297.81,103.82,32.45
389,20191005,227,291,1,600.26,605.65,3633.90,3601.58,288.13,90.04
263,20191005,227,291,1,202.33,187.16,1310.10,1416.32,113.31,35.41
422,20191005,227,291,1,67.54,49.98,99.96,135.08,10.81,3.38
329,20191005,227,291,1,469.79,486.71,3893.65,3758.35,300.67,93.96
368,20191005,227,291,1,1466.01,1518.79,3037.57,2932.02,234.56,73.30
439,20191005,227,291,1,780.82,722.26,2166.77,2342.45,187.40,58.56
213,20191005,227,291,1,20.19,13.88,13.88,20.19,1.61,0.50
280,20191005,227,291,1,183.94,170.14,510.43,551.81,44.15,13.80
265,20191005,227,291,1,202.33,187.16,1310.10,1416.32,113.31,35.41
381,20191005,227,291,1,600.26,605.65,3633.90,3601.58,288.13,90.04
254,20191005,227,291,1,183.94,170.14,850.71,919.69,73.58,22.99
414,20191005,227,291,1,149.03,110.28,441.13,596.12,47.69,14.90
456,20191005,117,285,1,44.99,30.93,30.93,44.99,3.60,1.12
325,20191005,398,289,1,469.79,486.71,486.71,469.79,37.58,11.74
329,20191005,643,283,1,469.79,486.71,973.41,939.59,75.17,23.49
343,20191005,643,283,1,469.79,486.71,486.71,469.79,37.58,11.74
333,20191005,643,283,1,469.79,486.71,973.41,939.59,75.17,23.49
323,20191005,643,283,1,469.79,486.71,486.71,469.79,37.58,11.74
422,20191005,643,283,1,67.54,49.98,49.98,67.54,5.40,1.69
354,20191005,119,291,1,1242.85,1117.86,3353.57,3728.56,298.28,93.21
409,20191005,119,291,1,209.26,185.82,371.64,418.51,33.48,10.46
399,20191005,119,291,1,33.77,24.99,74.98,101.32,8.11,2.53
420,20191005,119,291,1,141.62,104.80,104.80,141.62,11.33,3.54
428,20191005,119,291,1,209.26,185.82,371.64,418.51,33.48,10.46
419,20191005,119,291,1,52.65,38.96,77.92,105.29,8.42,2.63
366,20191005,119,291,1,647.99,598.44,598.44,647.99,51.84,16.20
297,20191005,119,291,1,736.15,653.70,653.70,736.15,58.89,18.40
358,20191005,119,291,1,1229.46,1105.81,7740.67,8606.21,688.50,215.16
470,20191005,119,291,1,22.79,15.67,109.70,159.56,12.76,3.99
401,20191005,119,291,1,65.60,48.55,97.09,131.20,10.50,3.28
360,20191005,119,291,1,1229.46,1105.81,2211.62,2458.92,196.71,61.47
364,20191005,119,291,1,647.99,598.44,4189.05,4535.96,362.88,113.40
427,20191005,119,291,1,209.26,185.82,557.46,627.77,50.22,15.69
362,20191005,119,291,1,1229.46,1105.81,1105.81,1229.46,98.36,30.74
367,20191005,119,291,1,647.99,598.44,1196.87,1295.99,103.68,32.40
469,20191005,119,291,1,22.79,15.67,78.35,113.97,9.12,2.85
411,20191005,119,291,1,125.42,92.81,464.04,627.08,50.17,15.68
410,20191005,119,291,1,36.45,26.97,26.97,36.45,2.92,0.91
421,20191005,119,291,1,196.33,145.28,290.57,392.66,31.41,9.82
308,20191005,119,291,1,744.27,660.91,1321.83,1488.55,119.08,37.21
352,20191005,119,291,1,1242.85,1117.86,5589.28,6214.26,497.14,155.36
365,20191005,119,291,1,647.99,598.44,1196.87,1295.99,103.68,32.40
356,20191005,119,291,1,1242.85,1117.86,2235.71,2485.70,198.86,62.14
412,20191005,7,282,1,180.13,133.30,399.89,540.39,43.23,13.51
459,20191005,7,282,1,53.99,37.12,37.12,53.99,4.32,1.35
236,20191005,7,282,1,28.84,29.08,87.24,86.52,6.92,2.16
364,20191005,7,282,1,647.99,598.44,598.44,647.99,51.84,16.20
333,20191005,286,288,1,469.79,486.71,973.41,939.59,75.17,23.49
460,20191005,286,288,1,53.99,37.12,74.24,107.99,8.64,2.70
343,20191005,286,288,1,469.79,486.71,973.41,939.59,75.17,23.49
327,20191005,286,288,1,469.79,486.71,486.71,469.79,37.58,11.74
329,20191005,286,288,1,469.79,486.71,486.71,469.79,37.58,11.74
422,20191005,286,288,1,67.54,49.98,99.96,135.08,10.81,3.38
323,20191005,286,288,1,469.79,486.71,1460.12,1409.38,112.75,35.23
460,20191005,577,293,1,53.99,37.12,74.24,107.99,8.64,2.70
325,20191005,618,283,1,469.79,486.71,486.71,469.79,37.58,11.74
453,20191005,618,283,1,35.99,24.75,148.48,215.96,17.28,5.40
213,20191005,618,283,1,20.19,13.88,69.39,100.93,8.07,2.52
460,20191005,618,283,1,53.99,37.12,74.24,107.99,8.64,2.70
387,20191005,618,283,1,600.26,605.65,1211.30,1200.53,96.04,30.01
230,20191005,618,283,1,28.84,29.08,116.32,115.36,9.23,2.88
323,20191005,618,283,1,469.79,486.71,486.71,469.79,37.58,11.74
333,20191005,618,283,1,469.79,486.71,1460.12,1409.38,112.75,35.23
321,20191005,618,283,1,469.79,486.71,486.71,469.79,37.58,11.74
327,20191005,618,283,1,469.79,486.71,973.41,939.59,75.17,23.49
343,20191005,618,283,1,469.79,486.71,1946.83,1879.18,150.33,46.98
448,20191005,618,283,1,11.99,8.25,32.98,47.98,3.84,1.20
263,20191005,618,283,1,202.33,187.16,187.16,202.33,16.19,5.06
415,20191005,618,283,1,198.04,146.55,146.55,198.04,15.84,4.95
341,20191005,618,283,1,469.79,486.71,1946.83,1879.18,150.33,46.98
433,20191005,618,283,1,324.45,300.12,1500.59,1622.26,129.78,40.56
456,20191005,618,283,1,44.99,30.93,92.80,134.98,10.80,3.37
379,20191005,618,283,1,1308.94,1320.68,1320.68,1308.94,104.72,32.72
422,20191005,618,283,1,67.54,49.98,99.96,135.08,10.81,3.38
271,20191005,618,283,1,202.33,187.16,187.16,202.33,16.19,5.06
331,20191005,618,283,1,469.79,486.71,486.71,469.79,37.58,11.74
337,20191005,618,283,1,469.79,486.71,486.71,469.79,37.58,11.74
221,20191005,618,283,1,20.19,13.88,55.51,80.75,6.46,2.02
375,20191005,618,283,1,1308.94,1320.68,3962.05,3926.81,314.15,98.17
216,20191005,618,283,1,20.19,13.88,27.76,40.37,3.23,1.01
414,20191005,618,283,1,149.03,110.28,441.13,596.12,47.69,14.90
385,20191005,618,283,1,600.26,605.65,1211.30,1200.53,96.04,30.01
389,20191005,618,283,1,600.26,605.65,1816.95,1800.79,144.06,45.02
381,20191005,618,283,1,600.26,605.65,1816.95,1800.79,144.06,45.02
286,20191005,618,283,1,183.94,170.14,170.14,183.94,14.72,4.60
458,20191005,618,283,1,44.99,30.93,61.87,89.99,7.20,2.25
373,20191005,618,283,1,1308.94,1320.68,3962.05,3926.81,314.15,98.17
335,20191005,618,283,1,469.79,486.71,973.41,939.59,75.17,23.49
383,20191005,618,283,1,600.26,605.65,2422.60,2401.05,192.08,60.03
370,20191005,618,283,1,1466.01,1518.79,6075.15,5864.04,469.12,146.60
369,20191005,618,283,1,1466.01,1518.79,3037.57,2932.02,234.56,73.30
224,20191005,618,283,1,5.19,5.23,20.92,20.75,1.66,0.52
233,20191005,618,283,1,28.84,29.08,174.48,173.04,13.84,4.33
368,20191005,618,283,1,1466.01,1518.79,6075.15,5864.04,469.12,146.60
464,20191005,618,283,1,14.13,9.71,19.43,28.26,2.26,0.71
462,20191005,81,285,1,14.13,9.71,29.14,42.39,3.39,1.06
458,20191005,81,285,1,44.99,30.93,309.33,449.94,36.00,11.25
254,20191005,81,285,1,183.94,170.14,1020.86,1103.63,88.29,27.59
368,20191005,81,285,1,1466.01,1518.79,1518.79,1466.01,117.28,36.65
422,20191005,81,285,1,67.54,49.98,249.89,337.70,27.02,8.44
381,20191005,81,285,1,600.26,605.65,4239.54,4201.84,336.15,105.05
216,20191005,81,285,1,20.19,13.88,138.78,201.87,16.15,5.05
230,20191005,81,285,1,28.84,29.08,87.24,86.52,6.92,2.16
453,20191005,81,285,1,35.99,24.75,98.98,143.98,11.52,3.60
461,20191005,81,285,1,53.99,37.12,185.60,269.97,21.60,6.75
325,20191005,81,285,2,454.13,486.71,6327.19,5785.67,462.85,144.64
435,20191005,81,285,1,324.45,300.12,300.12,324.45,25.96,8.11
221,20191005,81,285,1,20.19,13.88,55.51,80.75,6.46,2.02
448,20191005,81,285,1,11.99,8.25,32.98,47.98,3.84,1.20
459,20191005,81,285,1,53.99,37.12,74.24,107.99,8.64,2.70
447,20191005,81,285,1,15.00,10.31,41.25,60.00,4.80,1.50
271,20191005,81,285,1,202.33,187.16,374.31,404.66,32.37,10.12
454,20191005,81,285,1,35.99,24.75,123.73,179.97,14.40,4.50
383,20191005,81,285,1,600.26,605.65,605.65,600.26,48.02,15.01
343,20191005,81,285,1,469.79,486.71,2920.24,2818.76,225.50,70.47
329,20191005,81,285,1,469.79,486.71,973.41,939.59,75.17,23.49
335,20191005,81,285,1,469.79,486.71,486.71,469.79,37.58,11.74
263,20191005,81,285,1,202.33,187.16,748.63,809.33,64.75,20.23
389,20191005,81,285,1,600.26,605.65,2422.60,2401.05,192.08,60.03
233,20191005,81,285,1,28.84,29.08,116.32,115.36,9.23,2.88
456,20191005,81,285,1,44.99,30.93,123.73,179.98,14.40,4.50
213,20191005,81,285,1,20.19,13.88,41.63,60.56,4.84,1.51
417,20191005,81,285,1,324.45,300.12,300.12,324.45,25.96,8.11
369,20191005,81,285,1,1466.01,1518.79,1518.79,1466.01,117.28,36.65
373,20191005,81,285,1,1308.94,1320.68,2641.37,2617.88,209.43,65.45
323,20191005,81,285,1,469.79,486.71,1460.12,1409.38,112.75,35.23
445,20191005,81,285,1,35.99,24.75,74.24,107.98,8.64,2.70
464,20191005,81,285,1,14.13,9.71,38.85,56.52,4.52,1.41
242,20191005,81,285,1,780.82,722.26,2889.03,3123.27,249.86,78.08
333,20191005,81,285,1,469.79,486.71,1946.83,1879.18,150.33,46.98
433,20191005,81,285,1,324.45,300.12,300.12,324.45,25.96,8.11
224,20191005,81,285,1,5.19,5.23,31.38,31.12,2.49,0.78
273,20191005,81,285,1,202.33,187.16,374.31,404.66,32.37,10.12
460,20191005,81,285,1,53.99,37.12,185.60,269.97,21.60,6.75
327,20191005,81,285,1,469.79,486.71,1460.12,1409.38,112.75,35.23
414,20191005,81,285,1,149.03,110.28,220.57,298.06,23.85,7.45
457,20191005,81,285,1,44.99,30.93,61.87,89.99,7.20,2.25
236,20191005,81,285,1,28.84,29.08,116.32,115.36,9.23,2.88
331,20191005,81,285,1,469.79,486.71,973.41,939.59,75.17,23.49
407,20191005,81,285,1,65.60,48.55,48.55,65.60,5.25,1.64
439,20191005,81,285,1,780.82,722.26,1444.51,1561.64,124.93,39.04
466,20191005,81,285,1,14.13,9.71,48.57,70.64,5.65,1.77
339,20191005,81,285,1,469.79,486.71,1946.83,1879.18,150.33,46.98
286,20191005,81,285,1,183.94,170.14,340.29,367.88,29.43,9.20
236,20191005,200,289,1,28.84,29.08,58.16,57.68,4.61,1.44
407,20191005,200,289,1,65.60,48.55,48.55,65.60,5.25,1.64
254,20191005,679,284,1,183.94,170.14,170.14,183.94,14.72,4.60
468,20191005,17,283,1,22.79,15.67,15.67,22.79,1.82,0.57
358,20191005,17,283,1,1229.46,1105.81,1105.81,1229.46,98.36,30.74
233,20191005,17,283,1,28.84,29.08,29.08,28.84,2.31,0.72
458,20191005,17,283,1,44.99,30.93,61.87,89.99,7.20,2.25
469,20191005,17,283,1,22.79,15.67,31.34,45.59,3.65,1.14
470,20191005,17,283,1,22.79,15.67,47.01,68.38,5.47,1.71
224,20191005,17,283,1,5.19,5.23,31.38,31.12,2.49,0.78
453,20191005,315,285,1,35.99,24.75,49.49,71.99,5.76,1.80
409,20191005,315,285,1,209.26,185.82,557.46,627.77,50.22,15.69
469,20191005,315,285,1,22.79,15.67,78.35,113.97,9.12,2.85
464,20191005,315,285,1,14.13,9.71,19.43,28.26,2.26,0.71
352,20191005,315,285,1,1242.85,1117.86,2235.71,2485.70,198.86,62.14
354,20191005,315,285,1,1242.85,1117.86,2235.71,2485.70,198.86,62.14
428,20191005,315,285,1,209.26,185.82,371.64,418.51,33.48,10.46
233,20191005,315,285,1,28.84,29.08,58.16,57.68,4.61,1.44
470,20191005,315,285,3,20.89,15.67,329.09,416.85,33.35,10.42
447,20191005,315,285,1,15.00,10.31,20.63,30.00,2.40,0.75
367,20191005,315,285,1,647.99,598.44,2992.18,3239.97,259.20,81.00
360,20191005,315,285,1,1229.46,1105.81,6634.86,7376.75,590.14,184.42
421,20191005,315,285,1,196.33,145.28,145.28,196.33,15.71,4.91
460,20191005,315,285,1,53.99,37.12,148.48,215.98,17.28,5.40
362,20191005,315,285,1,1229.46,1105.81,5529.05,6147.29,491.78,153.68
399,20191005,315,285,1,33.77,24.99,74.98,101.32,8.11,2.53
230,20191005,315,285,1,28.84,29.08,87.24,86.52,6.92,2.16
420,20191005,315,285,1,141.62,104.80,104.80,141.62,11.33,3.54
456,20191005,315,285,1,44.99,30.93,123.73,179.98,14.40,4.50
216,20191005,315,285,1,20.19,13.88,27.76,40.37,3.23,1.01
224,20191005,315,285,1,5.19,5.23,26.15,25.93,2.07,0.65
236,20191005,315,285,1,28.84,29.08,58.16,57.68,4.61,1.44
459,20191005,315,285,1,53.99,37.12,74.24,107.99,8.64,2.70
366,20191005,315,285,1,647.99,598.44,1196.87,1295.99,103.68,32.40
458,20191005,315,285,1,44.99,30.93,92.80,134.98,10.80,3.37
358,20191005,315,285,1,1229.46,1105.81,1105.81,1229.46,98.36,30.74
365,20191005,315,285,1,647.99,598.44,1795.31,1943.98,155.52,48.60
221,20191005,315,285,1,20.19,13.88,27.76,40.37,3.23,1.01
364,20191005,315,285,1,647.99,598.44,2393.74,2591.98,207.36,64.80
401,20191005,315,285,1,65.60,48.55,194.18,262.41,20.99,6.56
448,20191005,315,285,1,11.99,8.25,24.74,35.98,2.88,0.90
213,20191005,315,285,1,20.19,13.88,41.63,60.56,4.84,1.51
419,20191005,315,285,1,52.65,38.96,77.92,105.29,8.42,2.63
356,20191005,315,285,1,1242.85,1117.86,5589.28,6214.26,497.14,155.36
410,20191005,315,285,1,36.45,26.97,53.94,72.89,5.83,1.82
414,20191005,660,283,1,149.03,110.28,330.85,447.09,35.77,11.18
280,20191005,660,283,1,183.94,170.14,340.29,367.88,29.43,9.20
329,20191005,660,283,1,469.79,486.71,973.41,939.59,75.17,23.49
460,20191005,660,283,1,53.99,37.12,222.73,323.96,25.92,8.10
286,20191005,660,283,1,183.94,170.14,340.29,367.88,29.43,9.20
381,20191005,660,283,1,600.26,605.65,1211.30,1200.53,96.04,30.01
458,20191005,660,283,1,44.99,30.93,92.80,134.98,10.80,3.37
457,20191005,660,283,1,44.99,30.93,92.80,134.98,10.80,3.37
327,20191005,660,283,1,469.79,486.71,2920.24,2818.76,225.50,70.47
267,20191005,660,283,1,202.33,187.16,187.16,202.33,16.19,5.06
456,20191005,660,283,1,44.99,30.93,309.33,449.94,36.00,11.25
331,20191005,660,283,1,469.79,486.71,486.71,469.79,37.58,11.74
368,20191005,660,283,1,1466.01,1518.79,9112.72,8796.06,703.68,219.90
417,20191005,660,283,1,324.45,300.12,1200.48,1297.81,103.82,32.45
462,20191005,660,283,1,14.13,9.71,29.14,42.39,3.39,1.06
439,20191005,660,283,1,780.82,722.26,722.26,780.82,62.47,19.52
265,20191005,660,283,1,202.33,187.16,374.31,404.66,32.37,10.12
453,20191005,660,283,1,35.99,24.75,222.71,323.95,25.92,8.10
466,20191005,660,283,1,14.13,9.71,19.43,28.26,2.26,0.71
323,20191005,660,283,1,469.79,486.71,1460.12,1409.38,112.75,35.23
422,20191005,660,283,1,67.54,49.98,99.96,135.08,10.81,3.38
433,20191005,660,283,1,324.45,300.12,600.24,648.91,51.91,16.22
242,20191005,660,283,1,780.82,722.26,2889.03,3123.27,249.86,78.08
216,20191005,660,283,1,20.19,13.88,111.03,161.49,12.92,4.04
233,20191005,660,283,1,28.84,29.08,261.73,259.56,20.77,6.49
271,20191005,660,283,1,202.33,187.16,187.16,202.33,16.19,5.06
230,20191005,660,283,1,28.84,29.08,58.16,57.68,4.61,1.44
464,20191005,660,283,1,14.13,9.71,87.42,127.16,10.17,3.18
369,20191005,660,283,1,1466.01,1518.79,1518.79,1466.01,117.28,36.65
429,20191005,660,283,1,324.45,300.12,300.12,324.45,25.96,8.11
263,20191005,660,283,1,202.33,187.16,374.31,404.66,32.37,10.12
383,20191005,660,283,1,600.26,605.65,605.65,600.26,48.02,15.01
333,20191005,660,283,2,454.13,486.71,5353.77,4895.57,391.65,122.39
239,20191005,660,283,1,780.82,722.26,722.26,780.82,62.47,19.52
221,20191005,660,283,3,18.50,13.88,222.05,281.27,22.50,7.03
370,20191005,660,283,1,1466.01,1518.79,4556.36,4398.03,351.84,109.95
254,20191005,660,283,1,183.94,170.14,170.14,183.94,14.72,4.60
448,20191005,660,283,1,11.99,8.25,32.98,47.98,3.84,1.20
273,20191005,660,283,1,202.33,187.16,187.16,202.33,16.19,5.06
373,20191005,660,283,1,1308.94,1320.68,6603.42,6544.69,523.58,163.62
236,20191005,660,283,1,28.84,29.08,58.16,57.68,4.61,1.44
445,20191005,660,283,1,35.99,24.75,49.49,71.99,5.76,1.80
224,20191005,660,283,1,5.19,5.23,10.46,10.37,0.83,0.26
454,20191005,660,283,1,35.99,24.75,74.24,107.98,8.64,2.70
377,20191005,660,283,1,1308.94,1320.68,1320.68,1308.94,104.72,32.72
335,20191005,660,283,1,469.79,486.71,1460.12,1409.38,112.75,35.23
213,20191005,660,283,1,20.19,13.88,69.39,100.93,8.07,2.52
343,20191005,660,283,3,430.64,486.71,8274.01,6954.91,556.39,173.87
447,20191005,660,283,1,15.00,10.31,20.63,30.00,2.40,0.75
459,20191005,660,283,1,53.99,37.12,74.24,107.99,8.64,2.70
385,20191005,660,283,1,600.26,605.65,605.65,600.26,48.02,15.01
461,20191005,660,283,1,53.99,37.12,185.60,269.97,21.60,6.75
468,20191005,425,291,1,22.79,15.67,31.34,45.59,3.65,1.14
360,20191005,425,291,1,1229.46,1105.81,1105.81,1229.46,98.36,30.74
224,20191005,425,291,1,5.19,5.23,20.92,20.75,1.66,0.52
358,20191005,425,291,1,1229.46,1105.81,2211.62,2458.92,196.71,61.47
458,20191005,425,291,1,44.99,30.93,123.73,179.98,14.40,4.50
233,20191005,425,291,1,28.84,29.08,116.32,115.36,9.23,2.88
352,20191005,425,291,1,1242.85,1117.86,1117.86,1242.85,99.43,31.07
381,20191005,603,272,1,600.26,605.65,605.65,600.26,48.02,15.01
358,20191005,27,285,1,1229.46,1105.81,1105.81,1229.46,98.36,30.74
216,20191005,27,285,1,20.19,13.88,27.76,40.37,3.23,1.01
429,20191005,269,283,1,324.45,300.12,300.12,324.45,25.96,8.11
280,20191005,269,283,1,183.94,170.14,170.14,183.94,14.72,4.60
412,20191005,673,282,1,180.13,133.30,399.89,540.39,43.23,13.51
233,20191005,139,292,1,28.84,29.08,232.65,230.72,18.46,5.77
453,20191005,139,292,1,35.99,24.75,123.73,179.97,14.40,4.50
265,20191005,139,292,1,202.33,187.16,748.63,809.33,64.75,20.23
454,20191005,139,292,1,35.99,24.75,98.98,143.98,11.52,3.60
286,20191005,139,292,1,183.94,170.14,340.29,367.88,29.43,9.20
445,20191005,139,292,1,35.99,24.75,24.75,35.99,2.88,0.90
466,20191005,139,292,1,14.13,9.71,38.85,56.52,4.52,1.41
343,20191005,139,292,1,469.79,486.71,973.41,939.59,75.17,23.49
213,20191005,139,292,1,20.19,13.88,27.76,40.37,3.23,1.01
271,20191005,139,292,1,202.33,187.16,374.31,404.66,32.37,10.12
323,20191005,139,292,1,469.79,486.71,2920.24,2818.76,225.50,70.47
221,20191005,139,292,1,20.19,13.88,27.76,40.37,3.23,1.01
447,20191005,139,292,1,15.00,10.31,41.25,60.00,4.80,1.50
461,20191005,139,292,1,53.99,37.12,37.12,53.99,4.32,1.35
435,20191005,139,292,1,324.45,300.12,600.24,648.91,51.91,16.22
460,20191005,139,292,2,52.19,37.12,408.33,562.65,45.01,14.07
224,20191005,139,292,2,5.01,5.23,57.53,54.05,4.32,1.35
216,20191005,139,292,1,20.19,13.88,124.90,181.68,14.53,4.54
464,20191005,139,292,1,14.13,9.71,9.71,14.13,1.13,0.35
448,20191005,139,292,1,11.99,8.25,82.46,119.94,9.60,3.00
327,20191005,139,292,1,469.79,486.71,1460.12,1409.38,112.75,35.23
273,20191005,139,292,1,202.33,187.16,374.31,404.66,32.37,10.12
462,20191005,139,292,1,14.13,9.71,38.85,56.52,4.52,1.41
456,20191005,139,292,1,44.99,30.93,92.80,134.98,10.80,3.37
457,20191005,139,292,1,44.99,30.93,123.73,179.98,14.40,4.50
458,20191005,139,292,1,44.99,30.93,123.73,179.98,14.40,4.50
230,20191005,139,292,1,28.84,29.08,145.40,144.20,11.54,3.61
459,20191005,139,292,1,53.99,37.12,74.24,107.99,8.64,2.70
236,20191005,139,292,1,28.84,29.08,58.16,57.68,4.61,1.44
433,20191005,139,292,1,324.45,300.12,600.24,648.91,51.91,16.22
422,20191005,139,292,1,67.54,49.98,49.98,67.54,5.40,1.69
417,20191005,139,292,1,324.45,300.12,600.24,648.91,51.91,16.22
367,20191005,414,283,1,647.99,598.44,1795.31,1943.98,155.52,48.60
305,20191005,414,283,1,736.15,653.70,1961.09,2208.44,176.67,55.21
410,20191005,414,283,1,36.45,26.97,53.94,72.89,5.83,1.82
397,20191005,414,283,1,24.29,17.98,17.98,24.29,1.94,0.61
360,20191005,414,283,1,1229.46,1105.81,4423.24,4917.84,393.43,122.95
352,20191005,414,283,1,1242.85,1117.86,5589.28,6214.26,497.14,155.36
364,20191005,414,283,1,647.99,598.44,598.44,647.99,51.84,16.20
297,20191005,414,283,1,736.15,653.70,653.70,736.15,58.89,18.40
470,20191005,414,283,1,22.79,15.67,141.04,205.15,16.41,5.13
308,20191005,414,283,1,744.27,660.91,660.91,744.27,59.54,18.61
420,20191005,414,283,1,141.62,104.80,419.18,566.46,45.32,14.16
395,20191005,414,283,1,61.37,45.42,272.50,368.24,29.46,9.21
366,20191005,414,283,1,647.99,598.44,598.44,647.99,51.84,16.20
393,20191005,414,283,1,137.69,101.89,305.68,413.08,33.05,10.33
365,20191005,414,283,1,647.99,598.44,1196.87,1295.99,103.68,32.40
427,20191005,414,283,1,209.26,185.82,743.28,837.02,66.96,20.93
354,20191005,414,283,1,1242.85,1117.86,4471.42,4971.41,397.71,124.29
358,20191005,414,283,1,1229.46,1105.81,4423.24,4917.84,393.43,122.95
294,20191005,414,283,1,744.27,660.91,660.91,744.27,59.54,18.61
399,20191005,414,283,1,33.77,24.99,149.96,202.65,16.21,5.07
469,20191005,414,283,1,22.79,15.67,62.68,91.18,7.29,2.28
362,20191005,414,283,1,1229.46,1105.81,3317.43,3688.38,295.07,92.21
